fold,epoch,phase,lr,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,elapsed_minutes
2,3,head,0.00075,0.961635862942785,0.625,0.6330029735494217,0.8327860480972699,0.6785714285714286,0.5890032399466362,18.814735460281373
2,4,head,0.0005,0.932399938814342,0.6640625,0.6433018063604186,0.7976820000580379,0.6964285714285714,0.6310160427807486,25.2765656987826
2,5,head,0.00025,0.9224570798687636,0.6484375,0.6476477345569709,0.7864218939627919,0.8035714285714286,0.8035287081339713,31.46747838656108
2,6,head,6.698729810778065e-05,0.8341146181337535,0.7578125,0.7669475436649338,0.7569465456264359,0.8392857142857143,0.8335421888053467,37.57866965134939
2,7,finetune,5e-05,0.8893135450780392,0.71875,0.6908214118198874,0.747643626161984,0.75,0.732296511627907,43.49725549618403
2,8,finetune,4.877641290737884e-05,0.8692685640417039,0.7265625,0.7001540727882861,0.7318743275744575,0.7678571428571429,0.7623373373373373,49.93485269546509
2,9,finetune,4.522542485937368e-05,0.822671087924391,0.765625,0.7696853776946974,0.7078456027167184,0.7857142857142857,0.7888060474267371,56.12241838773092
2,10,finetune,3.969463130731183e-05,0.8481971891596913,0.7421875,0.7580237358101135,0.7304851934313774,0.7857142857142857,0.7742105263157895,62.50768278837204
3,1,head,0.001,1.3071585390716791,0.40625,0.4208382043488426,0.9914562615656084,0.6129032258064516,0.4593896713615023,6.185836827754974
3,2,head,0.0009330127018922,0.9334796592593192,0.6796875,0.6586165534013039,1.010759699729181,0.5967741935483871,0.4861541889483066,12.397018738587697
3,3,head,0.00075,0.9242869368754328,0.6875,0.6989524125882729,0.913809246593906,0.7419354838709677,0.7178100240980565,18.68625628948212
3,4,head,0.0005,0.8477218616753817,0.6953125,0.7030490665165587,0.8325910568237305,0.7903225806451613,0.7182300458162527,24.99729701677958
3,5,head,0.00025,0.8976192534901202,0.6796875,0.6931277721600884,0.8692182475520719,0.7096774193548387,0.7005759940542549,31.2091250816981
3,6,head,6.698729810778065e-05,0.8298082211986184,0.734375,0.70975937183384,0.842625662203758,0.7903225806451613,0.7694063036355125,37.54071186780929
3,7,finetune,5e-05,0.8575628190301359,0.6875,0.6984054131603814,0.8769346619805982,0.6935483870967742,0.6907506503158677,44.17203299204508
3,8,finetune,4.877641290737884e-05,0.7733589974232018,0.7421875,0.7300813441318557,0.8250371477296276,0.7741935483870968,0.7455648926237161,50.70766742626826
3,9,finetune,4.522542485937368e-05,0.740509420633316,0.828125,0.8181312802341862,0.8629472524889054,0.6935483870967742,0.68125,57.20743921597799
3,10,finetune,3.969463130731183e-05,0.7875953945331275,0.7578125,0.7655783238704257,0.8383147091634812,0.7580645161290323,0.7366452991452991,63.51308001279831
