fold,epoch,phase,lr,train_loss,train_accuracy,train_macro_f1,val_loss,val_accuracy,val_macro_f1,elapsed_minutes
2,2,head,0.0009330127018922,1.3949157297611237,0.4583333333333333,0.3707958707958708,1.0566545816568227,0.6923076923076923,0.3875,2.095641847451528
2,3,head,0.00075,0.906125508248806,0.7083333333333334,0.5762626262626263,1.0223337824528034,0.6923076923076923,0.5359848484848485,3.118278956413269
2,4,head,0.0005,0.889896626273791,0.75,0.6166666666666667,1.3636682102313409,0.3846153846153846,0.3125,4.162130014101664
2,5,head,0.00025,0.895367423693339,0.7916666666666666,0.6732954545454546,1.5130880429194524,0.3846153846153846,0.3142857142857143,5.221988598505656
2,6,head,6.698729810778065e-05,0.9085595334569612,0.75,0.6256410256410256,1.4250187575817108,0.3846153846153846,0.3253968253968253,6.2571580092112224
2,7,finetune,5e-05,1.3005887021621068,0.5,0.4476190476190476,1.242528768686148,0.3846153846153846,0.3125,7.341550362110138
2,8,finetune,4.877641290737884e-05,1.0111648390690486,0.7083333333333334,0.5709617180205415,1.159926033937014,0.4615384615384615,0.3611111111111111,8.355683592955272
2,9,finetune,4.522542485937368e-05,0.821936214963595,0.7916666666666666,0.7361673414304992,1.1297004108245556,0.6153846153846154,0.4803571428571428,9.40981115102768
2,10,finetune,3.969463130731183e-05,0.6671894540389379,0.9166666666666666,0.825,1.079332661170226,0.6153846153846154,0.4803571428571428,10.49435664812724
3,1,head,0.001,1.4245746036370597,0.2083333333333333,0.1226708074534161,1.4297367016474405,0.5333333333333333,0.1739130434782608,1.0350704709688825
3,2,head,0.0009330127018922,1.3809122145175934,0.2916666666666667,0.2659090909090909,1.3886555671691894,0.3333333333333333,0.3416666666666667,2.0646146655082704
3,3,head,0.00075,1.0731073667605715,0.6666666666666666,0.575,1.2978312174479167,0.3333333333333333,0.2976190476190476,3.0783973058064777
3,4,head,0.0005,0.8581278324127197,0.7916666666666666,0.7828282828282829,1.0752254088719686,0.7333333333333333,0.5753968253968254,4.1579488317171736
3,5,head,0.00025,0.8826652467250824,0.7916666666666666,0.794739819004525,1.0151379227638244,0.7333333333333333,0.5753968253968254,5.201218175888061
3,6,head,6.698729810778065e-05,0.7251810630162557,0.9166666666666666,0.9027777777777778,1.0153155366579691,0.7333333333333333,0.5868347338935574,6.260852384567261
3,7,finetune,5e-05,0.8881889233986536,0.7916666666666666,0.7863247863247864,1.120553767681122,0.6666666666666666,0.5684523809523809,7.270256221294403
3,8,finetune,4.877641290737884e-05,0.8486996938784918,0.9166666666666666,0.8661616161616161,1.2105161468187968,0.6,0.5208333333333333,8.330305298169455
3,9,finetune,4.522542485937368e-05,0.956472247838974,0.625,0.5113636363636365,1.2139225920041403,0.4666666666666667,0.375,9.361591132481893
3,10,finetune,3.969463130731183e-05,0.5972321629524231,0.9166666666666666,0.7272727272727273,1.1911769310633342,0.4666666666666667,0.3839285714285714,10.43518043756485
